id,species,species__colour,species_abbv,species_abbv__colour,species_gp__autocolour,S_SC_STc__autocolour,SC__autocolour,ST__autocolour,plate_type__autocolour,group_summary__autocolour,group_summary_l2__autocolour,virulence_score__autocolour,resistance_score__autocolour,num_resistance_classes__autocolour,num_resistance_genes__autocolour,Yersiniabactin__autocolour,YbST__autocolour,Colibactin__autocolour,CbST__autocolour,Aerobactin__autocolour,AbST__autocolour,Salmochelin__autocolour,SmST__autocolour,rmpA__autocolour,rmpA2__autocolour,wzi__autocolour,K_locus__autocolour,K_locus_problems__autocolour,K_locus_confidence__autocolour,K_locus_identity__autocolour,K_locus_missing_genes__autocolour,O_locus__autocolour,O_locus_problems__autocolour,O_locus_confidence__autocolour,O_locus_identity__autocolour,O_locus_missing_genes__autocolour,Chr_ST__autocolour,iucA__autocolour,iucB__autocolour,iucC__autocolour,iucD__autocolour,iutA__autocolour,iroB__autocolour,iroC__autocolour,iroD__autocolour,iroN__autocolour,AGly__autocolour,Col__autocolour,Fcyn__autocolour,Flq__autocolour,Gly__autocolour,MLS__autocolour,Ntmdz__autocolour,Phe__autocolour,Rif__autocolour,Sul__autocolour,Tet__autocolour,Tgc__autocolour,Tmt__autocolour,Omp__autocolour,Bla__autocolour,Bla_Carb__autocolour,Bla_ESBL__autocolour,Bla_ESBL_inhR__autocolour,Bla_broad__autocolour,Bla_broad_inhR__autocolour,Amikacin_int__autocolour,Amoxicillin_clavulanic_acid_int__autocolour,Ampicillin_int__autocolour,Aztreonam_int__autocolour,Cefalexin_int__autocolour,Cefepime_int__autocolour,Cefixime_int__autocolour,Cefotaxime_int__autocolour,Cefoxitin_int__autocolour,Ceftazidime_int__autocolour,Ceftriaxone_int__autocolour,Cefuroxime_int__autocolour,Ciprofloxacin_int__autocolour,Colistin_int__autocolour,Ertapenem_int__autocolour,Fosfomycin_G6P_int__autocolour,Gentamicin_int__autocolour,Imipenem_int__autocolour,Levofloxacin_int__autocolour,Mecillinam_int__autocolour,Meropenem_int__autocolour,Nalidixic_acid_int__autocolour,Nitrofurantoin_int__autocolour,Norfloxacin_int__autocolour,Piperacillin_int__autocolour,Piperacillin_tazobactam_int__autocolour,Temocillin_int__autocolour,Ticarcillin_clavulanic_acid_int__autocolour,Tigecycline_int__autocolour,Tobramycin_int__autocolour,Trimethoprim_int__autocolour,Trimethoprim_sulfamethoxazole_int__autocolour,SAMPLE_DATE__autocolour,year,month,day,GROUP__autocolour,ENVIRONMENTAL_GROUP__autocolour,place_sampling__autocolour,ORIGIN__autocolour,specific_group__autocolour,ASSOCIATED_GROUP__autocolour,ASSOCIATED_SPECIES__autocolour,GENERAL_ISOLATION_SOURCE__autocolour,TYPE__autocolour,IN_OUT__autocolour,SAMPLE_TYPE__autocolour,SAMPLE_DESCRIPTION__autocolour
SPARK_2228_C1,Klebsiella michiganensis,#F4D503,K.mic,#F4D503,K.oxy SPEC,K.mic_SC68_NA,SC68,NA,SCAI,human - hospital carriage,human,0,0,1,2,-,0,-,0,-,0,-,0,-,-,-,KL152,none,Very high,98.27%,NA,O2v1,-+*,Good,72.11%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,Aph3''Ia*?,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY1-1*,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-05-10,2018,05,10,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,feces,NA
SPARK_2229_C1,Klebsiella planticola,#74D2C7,K.pla,#74D2C7,K.orn SPEC,K.pla_SC12_NA,SC12,NA,SCAI,human - hospital carriage,human,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL52,-+*,Good,91.96%,KL52_02_cpsACP,O2v1,-+*,None,72.64%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_06_wbbO,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,PLA1a*,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-05-10,2018,05,10,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,feces,NA
SPARK_222_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC2_ST17,SC2,ST17,SCAI,water - river,water,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi360,KL122,none,Very high,99.98%,NA,O2v2,none,Very high,98.52%,NA,ST17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-08-09,2017,08,09,ENVIRONMENTAL,water,Pavia_province_1,Pavia_city,farm_24,water,NA,water,water,NA,water,river_Ticino_Imbarcadero
SPARK_2230_C1,Klebsiella spallanzanii,#05315E,K.spa,#05315E,K.oxy SPEC,K.spa_SC4_NA,SC4,NA,SCAI,human - hospital carriage,human,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL107,?-+*,None,76.23%,"KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10,KL107_12,KL107_13,KL107_14,KL107_15",O2v1,-*,None,71.76%,"O1/O2v1_03_wbbM,O1/O2v1_04_glf,O1/O2v1_05_wbbN,O1/O2v1_06_wbbO,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY3-1*?,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-05-12,2018,05,12,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,feces,NA
SPARK_2230_C2,Klebsiella oxytoca,#40DE05,K.oxy,#40DE05,K.oxy SPEC,K.oxy_SC21_NA,SC21,NA,SCAI,human - hospital carriage,human,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL128,?-+*,None,77.67%,"KL128_02_cpsACP,KL128_05_wzb,KL128_06_wzc,KL128_08_wcaA,KL128_09_wzy,KL128_10,KL128_11,KL128_12_wcuD,KL128_13_wcuS,KL128_15,KL128_17_manC",OL104,?-,Good,98.94%,OL104_01_manC,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY2-8*,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-05-12,2018,05,12,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,feces,NA
SPARK_2231_C1,Klebsiella michiganensis,#F4D503,K.mic,#F4D503,K.oxy SPEC,K.mic_SC7_NA,SC7,NA,SCAI,human - hospital carriage,human,0,0,2,3,-,0,-,0,-,0,-,0,-,-,-,KL131,-+*,None,74.31%,"KL131_02_cpsACP,KL131_05_wzb,KL131_06_wzc,KL131_08_wcaA,KL131_09_rmlB,KL131_10_rmlA,KL131_11_rmlC,KL131_12_rmlD,KL131_13_wcpI,KL131_14_wzx,KL131_15_wckG,KL131_16,KL131_17_wzy,KL131_18_wclI,KL131_19",O1v1,?-+*,Low,73.01%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,Aph3''Ia*?,-,-,-,-,-,-,-,-,SulI,-,-,-,-,OXY1-2,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,ND,S,I,S,ND,S,S,S,S,S,2018-05-11,2018,05,11,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,feces,NA
SPARK_2231_C2,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC4_ST45,SC4,ST45,SCAI,human - hospital carriage,human,1,0,4,4,ybt 10; ICEKp4,78-2LV,-,0,-,0,-,0,-,-,wzi108,KL137,*,Very high,95.97%,NA,O2v1,none,Very high,98.76%,NA,ST45,-,-,-,-,-,-,-,-,-,AadA22;Aph3-Ia^,-,-,Qnr-S1,-,-,-,-,-,-,TetA,-,-,-,-,-,-,-,-,SHV-26*,S,S,R,S,S,S,S,ND,ND,S,S,S,R,S,S,S,S,S,R,ND,S,ND,S,R,S,S,ND,S,R,S,S,S,2018-05-11,2018,05,11,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,feces,NA
SPARK_2232_C1,Klebsiella oxytoca,#40DE05,K.oxy,#40DE05,K.oxy SPEC,K.oxy_SC3_NA,SC3,NA,SCAI,human - hospital carriage,human,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL29,+*,Good,93.19%,NA,OL104,none,Very high,98.92%,NA,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY2-2,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-05-10,2018,05,10,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,feces,NA
SPARK_2233_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC139_ST485,SC139,ST485,diagnostic,human - hospital disease,human,0,1,2,1,-,0,-,0,-,0,-,0,-,-,wzi84,KL28,none,Very high,99.37%,NA,O2v1,none,Very high,98.86%,NA,ST485,-,-,-,-,-,-,-,-,-,-,-,-,GyrA-83I;ParC-80I;Qnr-S1,-,-,-,-,-,-,-,-,-,-,-,-,SHV-27^,-,-,-,S,S,ND,ND,ND,S,ND,S,ND,S,ND,ND,R,ND,S,S,S,S,R,ND,ND,ND,ND,ND,ND,S,ND,ND,ND,S,ND,S,2018-05-08,2018,05,08,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_2234_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC1_ST307,SC1,ST307,diagnostic,human - hospital disease,human,1,2,7,12,ybt 9; ICEKp3,157-1LV,-,0,-,0,-,0,-,-,wzi173,KL102,none,Very high,99.26%,NA,O2v2,none,Very high,98.45%,NA,ST307,-,-,-,-,-,-,-,-,-,Aac3-IIa^;StrA^;StrB,-,-,GyrA-83I;ParC-80I;QnrB1?,-,-,-,CatB4,-,SulII,-,-,DfrA14,-,OXA-1;OXA-9*;SHV-28^;TEM-1D^,KPC-2,CTX-M-15,-,-,-,S,R,ND,ND,ND,R,ND,R,ND,R,ND,ND,R,ND,R,S,R,R,R,ND,ND,ND,ND,ND,ND,R,ND,ND,ND,R,ND,R,2018-05-07,2018,05,07,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_2235_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC1_ST307,SC1,ST307,diagnostic,human - hospital disease,human,1,2,5,8,ybt 9; ICEKp3,157-2LV,-,0,-,0,-,0,-,-,wzi173,KL102,none,Very high,99.27%,NA,O2v2,none,Very high,98.45%,NA,ST307,-,-,-,-,-,-,-,-,-,-,-,-,GyrA-83I;ParC-80I;QnrB1?,-,-,-,CatB4,-,-,-,-,DfrA14,-,OXA-1;OXA-9*;SHV-28^;TEM-1D^,KPC-2,CTX-M-15,-,-,-,I,R,ND,ND,ND,R,ND,R,ND,R,ND,ND,R,ND,R,ND,S,R,R,ND,ND,ND,ND,ND,ND,R,ND,ND,ND,R,ND,R,2018-05-09,2018,05,09,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_2236_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC6_ST37,SC6,ST1083,diagnostic,human - hospital disease,human,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi462,KL132,-*,High,99.52%,KL132_20_wcpG,O1v1,none,Very high,98.67%,NA,ST1083,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,ND,ND,ND,S,ND,S,ND,S,ND,ND,S,ND,S,S,S,S,S,ND,ND,ND,ND,ND,ND,S,ND,ND,ND,S,ND,S,2018-05-09,2018,05,09,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_2237_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC11_ST392,SC11,ST392,diagnostic,human - hospital disease,human,0,1,7,9,-,0,-,0,-,0,-,0,-,-,wzi187,KL27,none,Very high,99.28%,NA,O4,none,Very high,99.71%,NA,ST392,-,-,-,-,-,-,-,-,-,Aac3-IIa^;StrA^;StrB,-,-,GyrA-83I;ParC-80I,-,-,-,CatB4,-,SulII,-,-,DfrA14,OmpK35-28%,OXA-1;TEM-1D^,-,CTX-M-15,-,SHV-11^,-,S,R,ND,ND,ND,R,ND,R,ND,R,ND,ND,R,ND,S,ND,R,S,R,ND,S,ND,ND,ND,ND,R,ND,ND,S,R,ND,R,2018-05-14,2018,05,14,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,bronchial,NA
SPARK_2238_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC1_ST307,SC1,ST307,diagnostic,human - hospital disease,human,0,1,8,17,-,0,-,0,-,0,-,0,-,-,wzi173,KL102,none,Very high,99.27%,NA,O2v2,none,Very high,98.45%,NA,ST307,-,-,-,-,-,-,-,-,-,Aac3-IIa^;AadA2^;Aph3-Ia^;StrA^;StrB,-,-,GyrA-83I;ParC-80I;QnrB1?,-,MphA,-,CatB4,-,SulI;SulII,TetA,-,DfrA12;DfrA14,-,OXA-1;OXA-9;SHV-28^;TEM-1D^,-,CTX-M-15,-,-,-,S,R,ND,ND,ND,R,ND,R,ND,R,ND,ND,R,ND,S,ND,R,S,R,ND,S,ND,ND,ND,ND,R,ND,ND,I,R,ND,R,2018-05-14,2018,05,14,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,wound_swab,NA
SPARK_2239_C1,Klebsiella grimontii,#F60CCA,K.gri,#F60CCA,K.oxy SPEC,K.gri_SC2_NA,SC2,NA,SCAI,cow,other mammals,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL161,-+*,None,77.88%,"KL161_02_cpsACP,KL161_12_rmlD,KL161_13_wcuP,KL161_14,KL161_15,KL161_16_wzx",O1v1,-+*,Good,72.27%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY6-2*,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-05-14,2018,05,14,ANIMAL,NA,Pavia_province_15,farm,farm_11,mammal,cattle,cow,livestock,NA,rectal_swab,cow
SPARK_223_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC36_ST104,SC36,ST104,SCAI,water - environment,water,1,0,1,0,ybt 9; ICEKp3,183,-,0,-,0,-,0,-,-,wzi102,KL31,?+,Good,98.94%,NA,O3b,?,Good,99.78%,NA,ST104,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-71^,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,R,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-08-24,2017,08,24,ENVIRONMENTAL,water,Pavia_province_1,Pavia_city,farm_24,water,NA,water,water,NA,water,puddle_Castello_park
SPARK_2240_C1,Klebsiella grimontii,#F60CCA,K.gri,#F60CCA,K.oxy SPEC,K.gri_SC19_NA,SC19,NA,SCAI,cow,other mammals,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL161,-+*,None,77.57%,"KL161_02_cpsACP,KL161_12_rmlD,KL161_13_wcuP,KL161_14,KL161_15,KL161_16_wzx",O1v1,-+*,Good,72.25%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY6-2,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-05-14,2018,05,14,ANIMAL,NA,Pavia_province_15,farm,farm_11,mammal,cattle,cow,livestock,NA,rectal_swab,cow
SPARK_2241_C1,Klebsiella grimontii,#F60CCA,K.gri,#F60CCA,K.oxy SPEC,K.gri_SC2_NA,SC2,NA,SCAI,cow,other mammals,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL161,-+*,None,77.88%,"KL161_02_cpsACP,KL161_12_rmlD,KL161_13_wcuP,KL161_14,KL161_15,KL161_16_wzx",O1v1,-+*,Good,72.27%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY6-2*,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-05-14,2018,05,14,ANIMAL,NA,Pavia_province_15,farm,farm_11,mammal,cattle,cow,livestock,NA,rectal_swab,cow
SPARK_2242_C1,Klebsiella grimontii,#F60CCA,K.gri,#F60CCA,K.oxy SPEC,K.gri_SC2_NA,SC2,NA,SCAI,cow,other mammals,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL161,-+*,None,77.88%,"KL161_02_cpsACP,KL161_12_rmlD,KL161_13_wcuP,KL161_14,KL161_15,KL161_16_wzx",O1v1,-+*,Good,72.27%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY6-2*,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-05-14,2018,05,14,ANIMAL,NA,Pavia_province_15,farm,farm_11,mammal,cattle,cow,livestock,NA,rectal_swab,cow
SPARK_2243_C1,Klebsiella grimontii,#F60CCA,K.gri,#F60CCA,K.oxy SPEC,K.gri_SC2_NA,SC2,NA,SCAI,cow,other mammals,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL161,-+*,None,77.88%,"KL161_02_cpsACP,KL161_12_rmlD,KL161_13_wcuP,KL161_14,KL161_15,KL161_16_wzx",O1v1,-+*,Good,72.27%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY6-2*,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-05-14,2018,05,14,ANIMAL,NA,Pavia_province_15,farm,farm_11,mammal,cattle,cow,livestock,NA,rectal_swab,cow
SPARK_2244_C1,Klebsiella grimontii,#F60CCA,K.gri,#F60CCA,K.oxy SPEC,K.gri_SC20_NA,SC20,NA,SCAI,cow,other mammals,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL26,-+,Good,98.44%,KL26_17_wcuL,O1v1,-+*,Good,72.30%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY6-2*,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-05-14,2018,05,14,ANIMAL,NA,Pavia_province_15,farm,farm_11,mammal,cattle,cow,livestock,NA,rectal_swab,cow
SPARK_2245_C1,Klebsiella terrigena,#CDA11A,K.ter,#CDA11A,K.orn SPEC,K.ter_SC12_NA,SC12,NA,SCAI,cow,other mammals,0,0,0,0,-,0,-,0,-,0,-,0,-,-,-,KL50,?-+*,None,74.41%,"KL50_02_cpsACP,KL50_07_wcuU,KL50_08_wcuH,KL50_09_wzx,KL50_10",O12,-+*,Good,75.13%,"O12_05_wbbL,O12_08_wbbB",NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,R,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-05-14,2018,05,14,ANIMAL,NA,Pavia_province_15,farm,farm_11,mammal,cattle,cow,livestock,NA,rectal_swab,cow
SPARK_2246_C1,Klebsiella quasiterrigena,#7A4D46,K.qte,#7A4D46,K.orn SPEC,K.qte_SC1_NA,SC1,NA,SCAI,cow,other mammals,0,0,0,0,-,0,-,0,-,0,-,0,-,-,-,KL36,-+*,None,80.15%,"KL36_02_cpsACP,KL36_13_wckE,KL36_15,KL36_16_wckT",O8,*,High,89.34%,NA,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,R,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-05-14,2018,05,14,ANIMAL,NA,Pavia_province_15,farm,farm_11,mammal,cattle,cow,livestock,NA,rectal_swab,cow
SPARK_2247_C1,Klebsiella quasiterrigena,#7A4D46,K.qte,#7A4D46,K.orn SPEC,K.qte_SC1_NA,SC1,NA,SCAI,cow,other mammals,0,0,0,0,-,0,-,0,-,0,-,0,-,-,-,KL36,-+*,None,80.15%,"KL36_02_cpsACP,KL36_13_wckE,KL36_15,KL36_16_wckT",O8,*,High,89.34%,NA,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,R,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-05-14,2018,05,14,ANIMAL,NA,Pavia_province_15,farm,farm_11,mammal,cattle,cow,livestock,NA,rectal_swab,cow
SPARK_2248_C2,Klebsiella quasiterrigena,#7A4D46,K.qte,#7A4D46,K.orn SPEC,K.qte_SC1_NA,SC1,NA,SCAI,cow,other mammals,0,0,0,0,-,0,-,0,-,0,-,0,-,-,-,KL36,-+*,None,80.15%,"KL36_02_cpsACP,KL36_13_wckE,KL36_15,KL36_16_wckT",O8,*,High,89.34%,NA,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,R,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-05-14,2018,05,14,ANIMAL,NA,Pavia_province_15,farm,farm_11,mammal,cattle,cow,livestock,NA,rectal_swab,cow
SPARK_2249_C1,Klebsiella grimontii,#F60CCA,K.gri,#F60CCA,K.oxy SPEC,K.gri_SC20_NA,SC20,NA,SCAI,cow,other mammals,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL26,-+,Good,98.44%,KL26_17_wcuL,O1v1,-+*,Good,72.30%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY6-2*,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-05-14,2018,05,14,ANIMAL,NA,Pavia_province_15,farm,farm_11,mammal,cattle,cow,livestock,NA,rectal_swab,cow
SPARK_224_C1,Klebsiella quasipneumoniae subsp. similipneumoniae,#0BB26D,K.qps,#0BB26D,K.pne SPEC,K.qps_SC4_ST369,SC4,ST369-1LV,SCAI,water - environment,water,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi347,KL111,*,Very high,97.21%,NA,O12,none,Very high,99.00%,NA,ST369-1LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OKP-B-2^,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-08-24,2017,08,24,ENVIRONMENTAL,water,Pavia_province_1,Pavia_city,farm_24,water,NA,water,water,NA,water,fountain_train_station
SPARK_224_C2,Klebsiella oxytoca,#40DE05,K.oxy,#40DE05,K.oxy SPEC,K.oxy_SC7_NA,SC7,NA,SCAI,water - environment,water,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL29,?-+*,Low,93.31%,KL29_17_manB,OL104,?-,Good,99.11%,OL104_02_manB,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY2-2,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-08-24,2017,08,24,ENVIRONMENTAL,water,Pavia_province_1,Pavia_city,farm_24,water,NA,water,water,NA,water,fountain_train_station
SPARK_2250_C1,Klebsiella oxytoca,#40DE05,K.oxy,#40DE05,K.oxy SPEC,K.oxy_SC33_NA,SC33,NA,SCAI,cow,other mammals,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL29,?-+*,Good,86.68%,"KL29_08_wcuD,KL29_09_wcuE",O5,*,High,81.61%,NA,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY2-1,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,R,S,ND,S,S,S,S,S,2018-05-14,2018,05,14,ANIMAL,NA,Pavia_province_15,farm,farm_11,mammal,cattle,cow,livestock,NA,rectal_swab,cow
SPARK_2251_C1,Klebsiella quasiterrigena,#7A4D46,K.qte,#7A4D46,K.orn SPEC,K.qte_SC1_NA,SC1,NA,SCAI,cow,other mammals,0,0,0,0,-,0,-,0,-,0,-,0,-,-,-,KL36,-+*,None,80.15%,"KL36_02_cpsACP,KL36_13_wckE,KL36_15,KL36_16_wckT",O8,*,High,89.34%,NA,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,R,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-05-14,2018,05,14,ANIMAL,NA,Pavia_province_15,farm,farm_11,mammal,cattle,cow,livestock,NA,rectal_swab,cow
