ncbi_accession	paired_gcf_accession	ncbi_assembly_level	ncbi_assembly_status	ncbi_sequencing_tech	ncbi_assembly_method	ncbi_refseq_category	ncbi_genome_notes	ncbi_genome_size	ncbi_n_scaffolds	ncbi_scaffold_n50	ncbi_scaffold_l50	ncbi_n_contigs	ncbi_contig_n50	ncbi_contig_l50	ncbi_genome_coverage	ncbi_gc_percent	ncbi_n_chromosomes	ncbi_completeness	ncbi_contamination	ncbi_taxonomy_check	ncbi_ani_match_status	lookup_accession
GCA_024429175.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5874117	146	134946	15	146	134946	15	50	56.5				OK	derived_species_match	GCA_024429175
GCA_024429815.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	6041484	168	129314	17	168	129314	17	34	56.5				OK	derived_species_match	GCA_024429815
GCA_024429415.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5886857	130	129294	14	130	129294	14	42	57.0				OK	derived_species_match	GCA_024429415
GCA_023978975.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5312622	109	124715	14	109	124715	14	117	57.5				OK	derived_species_match	GCA_023978975
GCA_024429315.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5451209	100	122945	12	100	122945	12	28	57.5				OK	derived_species_match	GCA_024429315
GCA_023977855.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5252974	100	121717	13	100	121717	13	59	57.5				OK	derived_species_match	GCA_023977855
GCA_024429655.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	6017577	171	120715	16	171	120715	16	34	56.5				OK	derived_species_match	GCA_024429655
GCA_024429895.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5427067	106	120055	13	106	120055	13	32	57.5				OK	derived_species_match	GCA_024429895
GCA_023978835.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5367765	102	116817	15	102	116817	15	99	57.5				OK	derived_species_match	GCA_023978835
GCA_024430315.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5550462	99	112868	16	99	112868	16	29	57.0				OK	derived_species_match	GCA_024430315
GCA_024428955.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5649005	115	109751	16	115	109751	16	29	57.0				OK	derived_species_match	GCA_024428955
GCA_024429335.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5617016	133	109588	18	133	109588	18	40	57.0				OK	derived_species_match	GCA_024429335
GCA_024429215.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5818757	118	107759	17	118	107759	17	25	57.0				OK	derived_species_match	GCA_024429215
GCA_024429295.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5887450	177	99597	20	177	99597	20	28	57.0				OK	derived_species_match	GCA_024429295
GCA_024428755.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5854270	150	97456	19	150	97456	19	30	57.0				OK	derived_species_match	GCA_024428755
GCA_024429255.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5812960	141	94320	21	141	94320	21	28	57.0				OK	derived_species_match	GCA_024429255
GCA_024431405.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5424679	149	88900	17	149	88900	17	145	57.5				OK	derived_species_match	GCA_024431405
GCA_024429955.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5721647	176	86219	23	176	86219	23	27	57.0				OK	derived_species_match	GCA_024429955
GCA_024375995.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5677676	140	83886	24	140	83886	24	22	57.0				OK	derived_species_match	GCA_024375995
GCA_024430015.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5826081	148	82887	23	148	82887	23	20	57.0				OK	derived_species_match	GCA_024430015
GCA_024429715.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5552332	182	70717	28	182	70717	28	21	57.5				OK	derived_species_match	GCA_024429715
GCA_023979035.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5428504	51	301601	6	51	301601	6	184	58.0				OK	derived_species_match	GCA_023979035
GCA_023979095.1		Contig	current	ILLUMINA	SKESA v. 2.2		from large multi-isolate project	5510500	35	383256	5	35	383256	5	121	57.5				OK	species_match	GCA_023979095
GCA_024918055.1	GCF_024918055.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5571490	2	5569742	1	2	5569742	1	43	57.0	2.0	98.58	1.09	OK	derived_species_match	GCA_024918055
GCA_024918475.1	GCF_024918475.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5686240	2	5513857	1	2	5513857	1	159	57.0	2.0	97.6	2.07	OK	derived_species_match	GCA_024918475
GCA_024918875.1	GCF_024918875.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5667351	8	5460489	1	8	5460489	1	347	57.0	8.0	98.35	0.96	OK	derived_species_match	GCA_024918875
GCA_024917915.1	GCF_024917915.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5881006	3	5459963	1	3	5459963	1	111	57.0	3.0	98.15	0.9	OK	species_match	GCA_024917915
GCA_026153495.1	GCF_026153495.1	Complete Genome	current	Illumina MiSeq	SOAPdenovo v. version 2.04			5657319	3	5447767	1	3	5447767	1	100	57.0	3.0	98.79	0.76	OK	derived_species_match	GCA_026153495
GCA_025398435.1	GCF_025398435.1	Complete Genome	current	Oxford Nanopore GridION; Illumina MiSeq	Unicycler v. 0.5.0			5743018	3	5420550	1	3	5420550	1	17	57.0	3.0	98.34	2.27	OK	derived_species_match	GCA_025398435
GCA_024917595.1	GCF_024917595.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5640101	3	5411720	1	3	5411720	1	153	57.0	3.0	97.62	0.9	OK	derived_species_match	GCA_024917595
GCA_024917875.1	GCF_024917875.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5555022	2	5403680	1	2	5403680	1	145	57.0	2.0	98.37	0.92	OK	derived_species_match	GCA_024917875
GCA_024917515.1	GCF_024917515.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5676418	3	5388503	1	3	5388503	1	105	57.0	3.0	98.45	1.31	OK	derived_species_match	GCA_024917515
GCA_025259665.1	GCF_025259665.1	Complete Genome	current	Illumina MiSeq; Oxford Nanopore GridION	Unicycler v. 0.5.0			5556516	4	5383173	1	4	5383173	1	243	57.5	4.0	98.9	0.68	OK	species_match	GCA_025259665
GCA_024917555.1	GCF_024917555.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5634542	4	5382288	1	4	5382288	1	127	57.0	4.0	98.71	1.09	OK	derived_species_match	GCA_024917555
GCA_025398355.1	GCF_025398355.1	Complete Genome	current	Oxford Nanopore GridION; Illumina MiSeq	Unicycler v. 0.5.0			5693753	5	5381566	1	5	5381566	1	349	57.0	5.0	98.9	0.68	OK	species_match	GCA_025398355
GCA_025920785.1	GCF_025920785.1	Complete Genome	current	Illumina MiSeq; Oxford Nanopore	SPAdes v. 3.13.0			5647759	4	5379710	1	4	5379710	1	50	57.0	4.0	98.98	1.03	OK	derived_species_match	GCA_025920785
GCA_024918075.1	GCF_024918075.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5570189	4	5366016	1	4	5366016	1	262	57.5	4.0	98.15	0.58	OK	derived_species_match	GCA_024918075
GCA_024918455.1	GCF_024918455.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5620450	3	5365823	1	3	5365823	1	134	57.0	3.0	98.71	0.68	OK	derived_species_match	GCA_024918455
GCA_024918315.1	GCF_024918315.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5438561	3	5357562	1	3	5357562	1	133	57.5	3.0	98.36	0.65	OK	derived_species_match	GCA_024918315
GCA_024917495.1	GCF_024917495.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5534853	4	5352870	1	4	5352870	1	168	57.5	4.0	99.03	0.82	OK	derived_species_match	GCA_024917495
GCA_024917835.1	GCF_024917835.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5687024	5	5352213	1	5	5352213	1	251	57.0	5.0	97.87	1.29	OK	derived_species_match	GCA_024917835
GCA_025398695.1	GCF_025398695.1	Complete Genome	current	Oxford Nanopore GridION; Illumina MiSeq	Flye v. 2.9; Medaka v. 1.6.1			5351257	1	5351257	1	1	5351257	1	474	57.5	1.0	97.77	0.39	OK	derived_species_match	GCA_025398695
GCA_024917755.1	GCF_024917755.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5635610	4	5344936	1	4	5344936	1	230	57.0	4.0	98.46	0.27	OK	derived_species_match	GCA_024917755
GCA_024917935.1	GCF_024917935.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5622678	5	5334486	1	5	5334486	1	101	57.0	5.0	98.71	1.09	OK	derived_species_match	GCA_024917935
GCA_024917255.1	GCF_024917255.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5477888	3	5323592	1	3	5323592	1	168	57.5	3.0	98.78	0.21	OK	species_match	GCA_024917255
GCA_024734155.1	GCF_024734155.1	Complete Genome	current	PacBio Sequel; Illumina NovaSeq	Unicycler v. v0.5.0 OR Aug-2022			5800187	6	5320447	1	6	5320447	1	252	56.5	6.0	99.07	1.0	OK	derived_species_match	GCA_024734155
GCA_024734175.1	GCF_024734175.1	Complete Genome	current	PacBio; Illumina NovaSeq	Unicycler v. v0.5.0 OR Aug-2022			5799845	6	5320357	1	6	5320357	1	197	56.5	6.0	99.07	1.0	OK	derived_species_match	GCA_024734175
GCA_024918095.1	GCF_024918095.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5528504	3	5317137	1	3	5317137	1	153	57.0	3.0	98.58	1.02	OK	derived_species_match	GCA_024918095
GCA_025144525.1	GCF_025144525.1	Complete Genome	current	Illumina NextSeq; Oxford Nanopore	Unicycler v. v0.4.7			5806556	6	5314772	1	6	5314772	1	100	56.5	6.0	98.27	1.26	OK	derived_species_match	GCA_025144525
GCA_024918855.1	GCF_024918855.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5572187	2	5309962	1	2	5309962	1	36	57.0	2.0	98.47	1.6	OK	derived_species_match	GCA_024918855
GCA_024917435.1	GCF_024917435.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5618800	4	5294676	1	4	5294676	1	230	57.0	4.0	99.07	1.3	OK	derived_species_match	GCA_024917435
GCA_024734135.1	GCF_024734135.1	Complete Genome	current	PacBio Sequel; Illumina NovaSeq	Unicycler v. v0.5.0 OR Aug-2022			6023223	8	5286105	1	8	5286105	1	246	56.5	8.0	98.72	2.48	OK	derived_species_match	GCA_024734135
GCA_024734215.1	GCF_024734215.1	Complete Genome	current	PacBio Sequel; Illumina NovaSeq	Unicycler v. v0.5.0 OR Aug-2022			5319280	2	5273119	1	2	5273119	1	421	57.5	2.0	98.47	0.51	OK	derived_species_match	GCA_024734215
GCA_024734195.1	GCF_024734195.1	Complete Genome	current	PacBio Sequel; Illumina NovaSeq	Unicycler v. v0.5.0 OR Aug-2022			5319272	2	5273111	1	2	5273111	1	451	57.5	2.0	98.47	0.51	OK	derived_species_match	GCA_024734195
GCA_024917415.1	GCF_024917415.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5446111	3	5269796	1	3	5269796	1	163	57.5	3.0	99.07	1.17	OK	derived_species_match	GCA_024917415
GCA_025118435.1	GCF_025118435.1	Complete Genome	current	Illumina MiSeq; Oxford Nanopore MinION	Unicycler v. 0.4.8.0			5497877	4	5265397	1	4	5265397	1	62	57.5	4.0	99.07	0.19	OK	derived_species_match	GCA_025118435
GCA_025118455.1	GCF_025118455.1	Complete Genome	current	Illumina MiSeq; Oxford Nanopore MinION	Unicycler v. 0.4.8.0			5497429	4	5264949	1	4	5264949	1	72	57.5	4.0	99.07	0.19	OK	derived_species_match	GCA_025118455
GCA_024918435.1	GCF_024918435.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5374117	4	5243124	1	4	5243124	1	159	57.0	4.0	97.26	0.55	OK	derived_species_match	GCA_024918435
GCA_024917855.1	GCF_024917855.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5483928	4	5229078	1	4	5229078	1	215	57.5	4.0	98.78	0.21	OK	species_match	GCA_024917855
GCA_024918175.1	GCF_024918175.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5462416	2	5218654	1	2	5218654	1	176	57.5	2.0	98.5	1.45	OK	derived_species_match	GCA_024918175
GCA_024918835.1	GCF_024918835.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5315023	2	5162601	1	2	5162601	1	57	57.5	2.0	99.07	0.76	OK	derived_species_match	GCA_024918835
GCA_026248225.1	GCF_026248225.1	Complete Genome	current	Illumina NovaSeq	SPAdes v. 3.14.1			5826656	5	5440107	1	5	5440107	1	70	57.0	5.0	99.08	0.48	OK	subspecies_match	GCA_026248225
GCA_026247925.1	GCF_026247925.1	Complete Genome	current	Illumina NovaSeq	SPAdes v. 3.14.1			5843910	6	5341839	1	6	5341839	1	100	57.0	6.0	99.02	0.57	OK	subspecies_match	GCA_026247925
GCA_026247905.1	GCF_026247905.1	Complete Genome	current	Illumina NovaSeq	SPAdes v. 3.14.1			5840772	5	5341081	1	5	5341081	1	85	57.0	5.0	99.02	0.57	OK	subspecies_match	GCA_026247905
GCA_026247965.1	GCF_026247965.1	Complete Genome	current	Illumina NovaSeq	SPAdes v. 3.14.1			5614524	5	5329577	1	5	5329577	1	115	57.0	5.0	98.16	0.19	OK	subspecies_match	GCA_026247965
GCA_026247945.1	GCF_026247945.1	Complete Genome	current	Illumina NovaSeq	SPAdes v. 3.14.1			5723966	5	5329477	1	5	5329477	1	105	57.0	5.0	98.16	0.19	OK	subspecies_match	GCA_026247945
GCA_026247985.1	GCF_026247985.1	Complete Genome	current	Illumina NovaSeq	SPAdes v. 3.14.1			5724692	5	5329474	1	5	5329474	1	70	57.0	5.0	98.16	0.19	OK	subspecies_match	GCA_026247985
GCA_026248005.1	GCF_026248005.1	Complete Genome	current	Illumina NovaSeq	SPAdes v. 3.14.1			5721890	5	5329474	1	5	5329474	1	80	57.0	5.0	98.16	0.19	OK	subspecies_match	GCA_026248005
GCA_024734255.1	GCF_024734255.1	Complete Genome	current	PacBio Sequel; Illumina NovaSeq	Unicycler v. v0.5.0 OR Aug-2022			5377884	5	5229590	1	5	5229590	1	435	58.0	5.0	98.88	0.71	OK	derived_species_match	GCA_024734255
GCA_024734275.1	GCF_024734275.1	Complete Genome	current	PacBio Sequel; Illumina NovaSeq	Unicycler v. v0.5.0 OR Aug-2022			5390123	6	5227859	1	6	5227859	1	326	58.0	6.0	98.88	0.71	OK	derived_species_match	GCA_024734275
GCA_024734235.1	GCF_024734235.1	Complete Genome	current	PacBio Sequel; Illumina NovaSeq	Unicycler v. v0.5.0 OR Aug-2022			5547106	5	5225745	1	5	5225745	1	389	57.5	5.0	98.98	0.76	OK	derived_species_match	GCA_024734235
GCA_024917695.1	GCF_024917695.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5591370	7	5354804	1	7	5354804	1	278	57.5	7.0	98.45	0.83	OK	species_match	GCA_024917695
GCA_025579425.2	GCF_025579425.1	Complete Genome	current	Oxford Nanopore GridION; Illumina MiSeq	Unicycler v. 0.5.0			5966936	4	5568837	1	4	5568837	1	43	57.0	4.0	99.47	1.3	OK	species_match	GCA_025579425
GCA_026069095.2	GCF_026069095.1	Complete Genome	current	Illumina MiSeq; Oxford Nanopore GridION	Unicycler v. 0.5.0			6065426	6	5568836	1	6	5568836	1	31	57.0	6.0	99.47	1.3	OK	species_match	GCA_026069095
GCA_025579405.2	GCF_025579405.1	Complete Genome	current	Oxford Nanopore GridION; Illumina MiSeq	Unicycler v. 0.5.0			5966803	4	5568703	1	4	5568703	1	68	57.0	4.0	99.47	1.3	OK	species_match	GCA_025579405
GCA_025579445.2	GCF_025579445.1	Complete Genome	current	Oxford Nanopore GridION; Illumina MiSeq	Unicycler v. 0.5.0			5965736	4	5567637	1	4	5567637	1	40	57.0	4.0	99.47	1.3	OK	species_match	GCA_025579445
GCA_025676845.2	GCF_025676845.1	Complete Genome	current	Oxford Nanopore GridION; Illumina MiSeq	Unicycler v. 0.5.0			6010676	5	5567637	1	5	5567637	1	73	57.0	5.0	99.47	1.3	OK	species_match	GCA_025676845
GCA_025579525.2	GCF_025579525.1	Complete Genome	current	Oxford Nanopore GridION; Illumina MiSeq	Unicycler v. 0.5.0			5965440	4	5567341	1	4	5567341	1	45	57.0	4.0	99.47	1.3	OK	species_match	GCA_025579525
GCA_025676585.2	GCF_025676585.1	Complete Genome	current	Oxford Nanopore GridION; Illumina MiSeq	Unicycler v. 0.5.0			5964020	4	5565920	1	4	5565920	1	97	57.0	4.0	99.47	1.3	OK	species_match	GCA_025676585
GCA_026069065.2	GCF_026069065.1	Complete Genome	current	Illumina MiSeq; Oxford Nanopore GridION	Unicycler v. 0.5.0			6014465	7	5533215	1	7	5533215	1	61	57.0	7.0	99.47	1.3	OK	species_match	GCA_026069065
GCA_024917575.1	GCF_024917575.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5483132	3	5302989	1	3	5302989	1	38	55.0	3.0	96.23	4.46	OK	species_match	GCA_024917575
GCA_024918355.1	GCF_024918355.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			5868480	8	5182479	1	8	5182479	1	470	54.0	8.0	96.45	9.34	OK	species_match	GCA_024918355
GCA_026220715.4	GCF_026220715.1	Complete Genome	current	Oxford Nanopore GridION; Illumina MiSeq	Flye v. 2.9.3			5073205	1	5073205	1	1	5073205	1	200	55.0	1.0	95.13	1.21	OK	species_match	GCA_026220715
GCA_025349945.1	GCF_025349945.1	Complete Genome	current	Illumina HiSeq; Oxford Nanopore MinION	Unicycler v. v0.5.0			6307148	17	5775339	1	17	5775339	1	148	55.0	17.0	99.27	0.82	OK	species_match	GCA_025349945
GCA_025490535.1	GCF_025490535.1	Complete Genome	current	Illumina NovaSeq; Oxford Nanopore MinION	Unicycler v. 0.4.8-beta			6240609	2	6072493	1	2	6072493	1	80	55.5	2.0	99.55	0.35	OK	species_match	GCA_025490535
GCA_024917295.1	GCF_024917295.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			6243900	3	5944805	1	3	5944805	1	88	56.0	3.0	99.66	0.44	OK	species_match	GCA_024917295
GCA_025579125.2	GCF_025579125.1	Complete Genome	current	Oxford Nanopore GridION; Illumina MiSeq	Unicycler v. 0.5.0			6244678	4	5927247	1	4	5927247	1	37	55.0	4.0	99.09	2.0	OK	species_match	GCA_025579125
GCA_024918735.1	GCF_024918735.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.8.3-b1695			6420321	4	5880191	1	4	5880191	1	155	55.0	4.0	99.33	1.86	OK	species_match	GCA_024918735
GCA_025676565.2	GCF_025676565.1	Complete Genome	current	Oxford Nanopore GridION; Illumina MiSeq	Unicycler v. 0.5.0			6098086	3	5794746	1	3	5794746	1	57	55.0	3.0	99.23	2.2	OK	species_match	GCA_025676565
GCA_024752115.1	GCF_024752115.1	Contig	current	Illumina NovaSeq	SPAdes v. 3.15.2			5382646	69	252611	9	69	252611	9	157.48	57.5		98.81	0.62	OK	derived_species_match	GCA_024752115
GCA_026213795.1	GCF_026213795.1	Contig	current	Oxford Nanopore MinION	mini_assemble/medaka v. 0			6205092	5	5841293	1	5	5841293	1	74.0499	55.5		97.84	1.08	OK	species_match	GCA_026213795
GCA_026253365.1		Complete Genome	current	Illumina; Oxford Nanopore MinION	Flye v. 2.8.1		from large multi-isolate project	5592232	3	5315072	1	3	5315072	1	393	57.0	3.0			OK	derived_species_match	GCA_026253365
GCA_026153135.1	GCF_026153135.1	Complete Genome	current	Illumina; Oxford Nanopore MinION	Flye v. 2.8.1		from large multi-isolate project	5630033	4	5302428	1	4	5302428	1	40	57.0	4.0	98.9	1.85	OK	species_match	GCA_026153135
GCA_026168415.1	GCF_026168415.1	Complete Genome	current	Illumina; Oxford Nanopore MinION	Flye v. 2.8.1		from large multi-isolate project	5490760	3	5257257	1	3	5257257	1	22	57.0	3.0	98.98	0.78	OK	derived_species_match	GCA_026168415
GCA_026256285.1		Complete Genome	current	Illumina; Oxford Nanopore MinION	Flye v. 2.8.1		from large multi-isolate project	5753674	5	5242522	1	5	5242522	1	58	57.0	5.0			OK	derived_species_match	GCA_026256285
